title,company,salary,location,summary
BI Consultant,Nigel Frank International Limited,"£45,000 - £55,000 a year",Edinburgh,"
Developing proof of concepts and agreeing on the best solution for the business.
Implementing and developing green field solutions.
"
newCustomer-Facing Data Analytics Consultants and Managers - Ed...,Mudano,"£45,000 - £70,000 a year",Edinburgh,"
You will support in the information management field within data management or data quality areas.
Sound understanding of event-based architecture, AWS and GCP…
"
"Manager, Data & Analytics Professional, Risk Analytics, Risk...",Deloitte,,Edinburgh,"
Working with or having a knowledge of standard industry data analytics tools and technologies.
Provide your clients with the information and insight they need…
"
newLead Product Analyst - B2B Product,Trustpilot,,Edinburgh•Remote,"
As a lead data analyst, you are responsible for all things Business Product Analytics.
As a technical leader on your team, you'll support your data analysts…
"
Gold Principal Analyst,Wood Mackenzie,,Edinburgh,"
Verisk (Nasdaq: VRSK) provides data and insights to our customers in insurance, energy and the financial services markets so they can make faster and more…
"
"Senior Software Engineer, Analytics & Data",Unity Technologies,,Edinburgh,"
Experience performing data analysis and data processing on large datasets in MPP data warehouses such as Google BigQuery and Snowflake.
"
"Senior Data Scientist, Advanced ML Analytics",Western Digital,,Edinburgh,"
Experience with unstructured data and efficient data pipelines.
A. Solid experience with data wrangling in Python (Pandas/NumPy).
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Application Developer - Edinburgh or London,Nigel Frank International Limited,,Edinburgh,"
They are increasing their head count due to growth.
Ideally you will have B2B knowledge or experience but not essential.
"
BI Developer - Edinburgh & London,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Maintain and support data warehouse and BI reporting platform.
Engage with stakeholders to ensure successful implementation of BI in line with the requirements.
"
Business Intelligence Developer,Nigel Frank International Limited,"£35,000 - £45,000 a year",Edinburgh,"
Supporting and maintaining the existing BI reporting platforms.
Develop and manage the full project lifecycle (gathering business requirements, assessing needs…
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Edinburgh•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
"Specialist Senior Auditor, Data & Analytics",NatWest Group,,Edinburgh,"
Influence and drive change at all stakeholder levels to be more data led.
Bring data to life with insights through visualisations and storytelling through…
"
BI Consultant,Nigel Frank International Limited,"£45,000 - £55,000 a year",Edinburgh,"
My client are an award winning, Microsoft gold partner, fast growing consultancy.
They are looking for a BI Consultant.
End to end DWH solutions.
"
newCustomer-Facing Data Analytics Consultants and Managers - Ed...,Mudano,"£45,000 - £70,000 a year",Edinburgh,"
You will support in the information management field within data management or data quality areas.
We are looking for data enthusiasts who are passionate about…
"
"Manager, Data & Analytics Professional, Risk Analytics, Risk...",Deloitte,,Edinburgh,"
Working with or having a knowledge of standard industry data analytics tools and technologies.
Foundational Data Services: We help clients to better understand…
"
newLead Product Analyst - B2B Product,Trustpilot,,Edinburgh•Remote,"
As a lead data analyst, you are responsible for all things Business Product Analytics.
And much more - data never sleeps!
But to do that, we need data!
"
Performance Analyst - Research and Analysis (Graduates Welco...,Youturn,"£30,000 a year",United Kingdom,"
Experience preparing and presenting data evaluation and performance monitoring briefings and data to partners would also be an advantage.
"
Gold Principal Analyst,Wood Mackenzie,,Edinburgh,"
At its core, Verisk uses data to minimize risk and maximize value.
You are experienced at collecting and interpreting data and are skilled at articulating your…
"
"Senior Software Engineer, Analytics & Data",Unity Technologies,,Edinburgh,"
Experience performing data analysis and data processing on large datasets in MPP data warehouses such as Google BigQuery and Snowflake.
What you'll be doing.
"
"Senior Data Scientist, Advanced ML Analytics",Western Digital,,Edinburgh,"
Experience with unstructured data and efficient data pipelines.
Together, we’re the next BIG thing in data.
A. Solid experience with data wrangling in Python …
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Application Developer - Edinburgh or London,Nigel Frank International Limited,,Edinburgh,"
BI Application Developer - Edinburgh or London.
My client are an award winning and UK leading company who has been around for over 150 years!
"
BI Developer - Edinburgh & London,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Maintain and support data warehouse and BI reporting platform.
Are you talented and detail-oriented Business Intelligence Developer looking for a new exciting…
"
Business Intelligence Developer,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
My client is a renowned fashion retail business embarking on an exciting new project to re-platform their current BI systems to their cloud service provider.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Edinburgh•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Salary: £25k - £27k*.
"
Risk Modelling Lead Analyst,NatWest Group,,Edinburgh,"
We’ll expect you to be qualified to degree level in a numerate discipline with experience in data driven analysis and statistical or mathematical modelling.
"
"Specialist Senior Auditor, Data & Analytics",NatWest Group,,Edinburgh,"
Bring data to life with insights through visualisations and storytelling through Tableau or PowerBI.
You'll need internal audit experience or experience in risk…
"
BI Consultant,Nigel Frank International Limited,"£45,000 - £55,000 a year",Edinburgh,"
Developing proof of concepts and agreeing on the best solution for the business.
Implementing and developing green field solutions.
"
newCustomer-Facing Data Analytics Consultants and Managers - Ed...,Mudano,"£45,000 - £70,000 a year",Edinburgh,"
You will support in the information management field within data management or data quality areas.
Sound understanding of event-based architecture, AWS and GCP…
"
"Manager, Data & Analytics Professional, Risk Analytics, Risk...",Deloitte,,Edinburgh,"
Working with or having a knowledge of standard industry data analytics tools and technologies.
Provide your clients with the information and insight they need…
"
newLead Product Analyst - B2B Product,Trustpilot,,Edinburgh•Remote,"
As a lead data analyst, you are responsible for all things Business Product Analytics.
As a technical leader on your team, you'll support your data analysts…
"
Gold Principal Analyst,Wood Mackenzie,,Edinburgh,"
Verisk (Nasdaq: VRSK) provides data and insights to our customers in insurance, energy and the financial services markets so they can make faster and more…
"
"Senior Software Engineer, Analytics & Data",Unity Technologies,,Edinburgh,"
Experience performing data analysis and data processing on large datasets in MPP data warehouses such as Google BigQuery and Snowflake.
"
"Senior Data Scientist, Advanced ML Analytics",Western Digital,,Edinburgh,"
Experience with unstructured data and efficient data pipelines.
A. Solid experience with data wrangling in Python (Pandas/NumPy).
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Application Developer - Edinburgh or London,Nigel Frank International Limited,,Edinburgh,"
They are increasing their head count due to growth.
Ideally you will have B2B knowledge or experience but not essential.
"
BI Developer - Edinburgh & London,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Maintain and support data warehouse and BI reporting platform.
Engage with stakeholders to ensure successful implementation of BI in line with the requirements.
"
Business Intelligence Developer,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Supporting and maintaining the existing BI reporting platforms.
Determining practical solutions for both business and technical processes.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Edinburgh•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
"Specialist Senior Auditor, Data & Analytics",NatWest Group,,Edinburgh,"
Influence and drive change at all stakeholder levels to be more data led.
Bring data to life with insights through visualisations and storytelling through…
"
BI Consultant,Nigel Frank International Limited,"£45,000 - £55,000 a year",Edinburgh,"
My client are an award winning, Microsoft gold partner, fast growing consultancy.
They are looking for a BI Consultant.
End to end DWH solutions.
"
newCustomer-Facing Data Analytics Consultants and Managers - Ed...,Mudano,"£45,000 - £70,000 a year",Edinburgh,"
You will support in the information management field within data management or data quality areas.
We are looking for data enthusiasts who are passionate about…
"
"Manager, Data & Analytics Professional, Risk Analytics, Risk...",Deloitte,,Edinburgh,"
Working with or having a knowledge of standard industry data analytics tools and technologies.
Foundational Data Services: We help clients to better understand…
"
newLead Product Analyst - B2B Product,Trustpilot,,Edinburgh•Remote,"
As a lead data analyst, you are responsible for all things Business Product Analytics.
And much more - data never sleeps!
But to do that, we need data!
"
Gold Principal Analyst,Wood Mackenzie,,Edinburgh,"
At its core, Verisk uses data to minimize risk and maximize value.
You are experienced at collecting and interpreting data and are skilled at articulating your…
"
"Senior Software Engineer, Analytics & Data",Unity Technologies,,Edinburgh,"
Experience performing data analysis and data processing on large datasets in MPP data warehouses such as Google BigQuery and Snowflake.
What you'll be doing.
"
"Senior Data Scientist, Advanced ML Analytics",Western Digital,,Edinburgh,"
Experience with unstructured data and efficient data pipelines.
Together, we’re the next BIG thing in data.
A. Solid experience with data wrangling in Python …
"
Performance Analyst - Research and Analysis (Graduates Welco...,Youturn,"£30,000 a year",United Kingdom,"
Experience preparing and presenting data evaluation and performance monitoring briefings and data to partners would also be an advantage.
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Application Developer - Edinburgh or London,Nigel Frank International Limited,,Edinburgh,"
BI Application Developer - Edinburgh or London.
My client are an award winning and UK leading company who has been around for over 150 years!
"
BI Developer - Edinburgh & London,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Maintain and support data warehouse and BI reporting platform.
Are you talented and detail-oriented Business Intelligence Developer looking for a new exciting…
"
Business Intelligence Developer,Nigel Frank International Limited,"£35,000 - £45,000 a year",Edinburgh,"
My client is a renowned fashion retail business embarking on an exciting new project to re-platform their current BI systems to their cloud service provider.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Edinburgh•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Salary: £25k - £27k*.
"
"Specialist Senior Auditor, Data & Analytics",NatWest Group,,Edinburgh,"
Bring data to life with insights through visualisations and storytelling through Tableau or PowerBI.
You'll need internal audit experience or experience in risk…
"
BI Consultant,Nigel Frank International Limited,"£45,000 - £55,000 a year",Edinburgh,"
Developing proof of concepts and agreeing on the best solution for the business.
Implementing and developing green field solutions.
"
newCustomer-Facing Data Analytics Consultants and Managers - Ed...,Mudano,"£45,000 - £70,000 a year",Edinburgh,"
You will support in the information management field within data management or data quality areas.
Sound understanding of event-based architecture, AWS and GCP…
"
"Manager, Data & Analytics Professional, Risk Analytics, Risk...",Deloitte,,Edinburgh,"
Working with or having a knowledge of standard industry data analytics tools and technologies.
Provide your clients with the information and insight they need…
"
newLead Product Analyst - B2B Product,Trustpilot,,Edinburgh•Remote,"
As a lead data analyst, you are responsible for all things Business Product Analytics.
As a technical leader on your team, you'll support your data analysts…
"
Performance Analyst - Research and Analysis (Graduates Welco...,Youturn,"£30,000 a year",United Kingdom,"
Experience preparing and presenting data evaluation and performance monitoring briefings and data to partners would also be an advantage.
"
Gold Principal Analyst,Wood Mackenzie,,Edinburgh,"
Verisk (Nasdaq: VRSK) provides data and insights to our customers in insurance, energy and the financial services markets so they can make faster and more…
"
"Senior Software Engineer, Analytics & Data",Unity Technologies,,Edinburgh,"
Experience performing data analysis and data processing on large datasets in MPP data warehouses such as Google BigQuery and Snowflake.
"
"Senior Data Scientist, Advanced ML Analytics",Western Digital,,Edinburgh,"
Experience with unstructured data and efficient data pipelines.
A. Solid experience with data wrangling in Python (Pandas/NumPy).
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Application Developer - Edinburgh or London,Nigel Frank International Limited,,Edinburgh,"
They are increasing their head count due to growth.
Ideally you will have B2B knowledge or experience but not essential.
"
BI Developer - Edinburgh & London,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Maintain and support data warehouse and BI reporting platform.
Engage with stakeholders to ensure successful implementation of BI in line with the requirements.
"
Business Intelligence Developer,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Supporting and maintaining the existing BI reporting platforms.
Determining practical solutions for both business and technical processes.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Edinburgh•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
Risk Modelling Lead Analyst,NatWest Group,,Edinburgh,"
We’ll expect you to be qualified to degree level in a numerate discipline with experience in data driven analysis and statistical or mathematical modelling.
"
"Specialist Senior Auditor, Data & Analytics",NatWest Group,,Edinburgh,"
Bring data to life with insights through visualisations and storytelling through Tableau or PowerBI.
You'll need internal audit experience or experience in risk…
"
BI Consultant,Nigel Frank International Limited,"£45,000 - £55,000 a year",Edinburgh,"
Developing proof of concepts and agreeing on the best solution for the business.
Implementing and developing green field solutions.
"
newCustomer-Facing Data Analytics Consultants and Managers - Ed...,Mudano,"£45,000 - £70,000 a year",Edinburgh,"
You will support in the information management field within data management or data quality areas.
Sound understanding of event-based architecture, AWS and GCP…
"
"Manager, Data & Analytics Professional, Risk Analytics, Risk...",Deloitte,,Edinburgh,"
Working with or having a knowledge of standard industry data analytics tools and technologies.
Provide your clients with the information and insight they need…
"
newLead Product Analyst - B2B Product,Trustpilot,,Edinburgh•Remote,"
As a lead data analyst, you are responsible for all things Business Product Analytics.
As a technical leader on your team, you'll support your data analysts…
"
Gold Principal Analyst,Wood Mackenzie,,Edinburgh,"
Verisk (Nasdaq: VRSK) provides data and insights to our customers in insurance, energy and the financial services markets so they can make faster and more…
"
"Senior Software Engineer, Analytics & Data",Unity Technologies,,Edinburgh,"
Experience performing data analysis and data processing on large datasets in MPP data warehouses such as Google BigQuery and Snowflake.
"
"Senior Data Scientist, Advanced ML Analytics",Western Digital,,Edinburgh,"
Experience with unstructured data and efficient data pipelines.
A. Solid experience with data wrangling in Python (Pandas/NumPy).
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Application Developer - Edinburgh or London,Nigel Frank International Limited,,Edinburgh,"
They are increasing their head count due to growth.
Ideally you will have B2B knowledge or experience but not essential.
"
BI Developer - Edinburgh & London,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Maintain and support data warehouse and BI reporting platform.
Engage with stakeholders to ensure successful implementation of BI in line with the requirements.
"
Business Intelligence Developer,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Supporting and maintaining the existing BI reporting platforms.
Determining practical solutions for both business and technical processes.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Edinburgh•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
Risk Modelling Lead Analyst,NatWest Group,,Edinburgh,"
We’ll expect you to be qualified to degree level in a numerate discipline with experience in data driven analysis and statistical or mathematical modelling.
"
"Specialist Senior Auditor, Data & Analytics",NatWest Group,,Edinburgh,"
Bring data to life with insights through visualisations and storytelling through Tableau or PowerBI.
You'll need internal audit experience or experience in risk…
"
BI Consultant,Nigel Frank International Limited,"£45,000 - £55,000 a year",Edinburgh,"
Developing proof of concepts and agreeing on the best solution for the business.
Implementing and developing green field solutions.
"
newCustomer-Facing Data Analytics Consultants and Managers - Ed...,Mudano,"£45,000 - £70,000 a year",Edinburgh,"
You will support in the information management field within data management or data quality areas.
Sound understanding of event-based architecture, AWS and GCP…
"
"Manager, Data & Analytics Professional, Risk Analytics, Risk...",Deloitte,,Edinburgh,"
Working with or having a knowledge of standard industry data analytics tools and technologies.
Provide your clients with the information and insight they need…
"
newLead Product Analyst - B2B Product,Trustpilot,,Edinburgh•Remote,"
As a lead data analyst, you are responsible for all things Business Product Analytics.
As a technical leader on your team, you'll support your data analysts…
"
Gold Principal Analyst,Wood Mackenzie,,Edinburgh,"
Verisk (Nasdaq: VRSK) provides data and insights to our customers in insurance, energy and the financial services markets so they can make faster and more…
"
"Senior Software Engineer, Analytics & Data",Unity Technologies,,Edinburgh,"
Experience performing data analysis and data processing on large datasets in MPP data warehouses such as Google BigQuery and Snowflake.
"
"Senior Data Scientist, Advanced ML Analytics",Western Digital,,Edinburgh,"
Experience with unstructured data and efficient data pipelines.
A. Solid experience with data wrangling in Python (Pandas/NumPy).
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Application Developer - Edinburgh or London,Nigel Frank International Limited,,Edinburgh,"
They are increasing their head count due to growth.
Ideally you will have B2B knowledge or experience but not essential.
"
BI Developer - Edinburgh & London,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Maintain and support data warehouse and BI reporting platform.
Engage with stakeholders to ensure successful implementation of BI in line with the requirements.
"
Business Intelligence Developer,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Supporting and maintaining the existing BI reporting platforms.
Determining practical solutions for both business and technical processes.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Edinburgh•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
Risk Modelling Lead Analyst,NatWest Group,,Edinburgh,"
We’ll expect you to be qualified to degree level in a numerate discipline with experience in data driven analysis and statistical or mathematical modelling.
"
"Specialist Senior Auditor, Data & Analytics",NatWest Group,,Edinburgh,"
Influence and drive change at all stakeholder levels to be more data led.
Bring data to life with insights through visualisations and storytelling through…
"
BI Consultant,Nigel Frank International Limited,"£45,000 - £55,000 a year",Edinburgh,"
My client are an award winning, Microsoft gold partner, fast growing consultancy.
They are looking for a BI Consultant.
End to end DWH solutions.
"
newCustomer-Facing Data Analytics Consultants and Managers - Ed...,Mudano,"£45,000 - £70,000 a year",Edinburgh,"
You will support in the information management field within data management or data quality areas.
We are looking for data enthusiasts who are passionate about…
"
"Manager, Data & Analytics Professional, Risk Analytics, Risk...",Deloitte,,Edinburgh,"
Working with or having a knowledge of standard industry data analytics tools and technologies.
Foundational Data Services: We help clients to better understand…
"
newLead Product Analyst - B2B Product,Trustpilot,,Edinburgh•Remote,"
As a lead data analyst, you are responsible for all things Business Product Analytics.
And much more - data never sleeps!
But to do that, we need data!
"
Gold Principal Analyst,Wood Mackenzie,,Edinburgh,"
At its core, Verisk uses data to minimize risk and maximize value.
You are experienced at collecting and interpreting data and are skilled at articulating your…
"
"Senior Software Engineer, Analytics & Data",Unity Technologies,,Edinburgh,"
Experience performing data analysis and data processing on large datasets in MPP data warehouses such as Google BigQuery and Snowflake.
What you'll be doing.
"
"Senior Data Scientist, Advanced ML Analytics",Western Digital,,Edinburgh,"
Experience with unstructured data and efficient data pipelines.
Together, we’re the next BIG thing in data.
A. Solid experience with data wrangling in Python …
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Application Developer - Edinburgh or London,Nigel Frank International Limited,,Edinburgh,"
BI Application Developer - Edinburgh or London.
My client are an award winning and UK leading company who has been around for over 150 years!
"
BI Developer - Edinburgh & London,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Maintain and support data warehouse and BI reporting platform.
Are you talented and detail-oriented Business Intelligence Developer looking for a new exciting…
"
Business Intelligence Developer,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
My client is a renowned fashion retail business embarking on an exciting new project to re-platform their current BI systems to their cloud service provider.
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Edinburgh•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Salary: £25k - £27k*.
"
Risk Modelling Lead Analyst,NatWest Group,,Edinburgh,"
We’ll expect you to be qualified to degree level in a numerate discipline with experience in data driven analysis and statistical or mathematical modelling.
"
"Specialist Senior Auditor, Data & Analytics",NatWest Group,,Edinburgh,"
Bring data to life with insights through visualisations and storytelling through Tableau or PowerBI.
You'll need internal audit experience or experience in risk…
"
BI Consultant,Nigel Frank International Limited,"£45,000 - £55,000 a year",Edinburgh,"
Developing proof of concepts and agreeing on the best solution for the business.
Implementing and developing green field solutions.
"
newCustomer-Facing Data Analytics Consultants and Managers - Ed...,Mudano,"£45,000 - £70,000 a year",Edinburgh,"
You will support in the information management field within data management or data quality areas.
Sound understanding of event-based architecture, AWS and GCP…
"
"Manager, Data & Analytics Professional, Risk Analytics, Risk...",Deloitte,,Edinburgh,"
Working with or having a knowledge of standard industry data analytics tools and technologies.
Provide your clients with the information and insight they need…
"
newLead Product Analyst - B2B Product,Trustpilot,,Edinburgh•Remote,"
As a lead data analyst, you are responsible for all things Business Product Analytics.
As a technical leader on your team, you'll support your data analysts…
"
Gold Principal Analyst,Wood Mackenzie,,Edinburgh,"
Verisk (Nasdaq: VRSK) provides data and insights to our customers in insurance, energy and the financial services markets so they can make faster and more…
"
"Senior Software Engineer, Analytics & Data",Unity Technologies,,Edinburgh,"
Experience performing data analysis and data processing on large datasets in MPP data warehouses such as Google BigQuery and Snowflake.
"
"Senior Data Scientist, Advanced ML Analytics",Western Digital,,Edinburgh,"
Experience with unstructured data and efficient data pipelines.
A. Solid experience with data wrangling in Python (Pandas/NumPy).
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Application Developer - Edinburgh or London,Nigel Frank International Limited,,Edinburgh,"
They are increasing their head count due to growth.
Ideally you will have B2B knowledge or experience but not essential.
"
BI Developer - Edinburgh & London,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Maintain and support data warehouse and BI reporting platform.
Engage with stakeholders to ensure successful implementation of BI in line with the requirements.
"
Business Intelligence Developer,Nigel Frank International Limited,"£35,000 - £45,000 a year",Edinburgh,"
Supporting and maintaining the existing BI reporting platforms.
Develop and manage the full project lifecycle (gathering business requirements, assessing needs…
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Edinburgh•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
Risk Modelling Lead Analyst,NatWest Group,,Edinburgh,"
We’ll expect you to be qualified to degree level in a numerate discipline with experience in data driven analysis and statistical or mathematical modelling.
"
"Specialist Senior Auditor, Data & Analytics",NatWest Group,,Edinburgh,"
Bring data to life with insights through visualisations and storytelling through Tableau or PowerBI.
You'll need internal audit experience or experience in risk…
"
BI Consultant,Nigel Frank International Limited,"£45,000 - £55,000 a year",Edinburgh,"
Developing proof of concepts and agreeing on the best solution for the business.
Implementing and developing green field solutions.
"
newCustomer-Facing Data Analytics Consultants and Managers - Ed...,Mudano,"£45,000 - £70,000 a year",Edinburgh,"
You will support in the information management field within data management or data quality areas.
Sound understanding of event-based architecture, AWS and GCP…
"
"Manager, Data & Analytics Professional, Risk Analytics, Risk...",Deloitte,,Edinburgh,"
Working with or having a knowledge of standard industry data analytics tools and technologies.
Provide your clients with the information and insight they need…
"
newLead Product Analyst - B2B Product,Trustpilot,,Edinburgh•Remote,"
As a lead data analyst, you are responsible for all things Business Product Analytics.
As a technical leader on your team, you'll support your data analysts…
"
Gold Principal Analyst,Wood Mackenzie,,Edinburgh,"
Verisk (Nasdaq: VRSK) provides data and insights to our customers in insurance, energy and the financial services markets so they can make faster and more…
"
"Senior Software Engineer, Analytics & Data",Unity Technologies,,Edinburgh,"
Experience performing data analysis and data processing on large datasets in MPP data warehouses such as Google BigQuery and Snowflake.
"
"Senior Data Scientist, Advanced ML Analytics",Western Digital,,Edinburgh,"
Experience with unstructured data and efficient data pipelines.
A. Solid experience with data wrangling in Python (Pandas/NumPy).
"
Business Test Analyst,Momentum Security Recruitment,"£25,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Application Developer - Edinburgh or London,Nigel Frank International Limited,,Edinburgh,"
They are increasing their head count due to growth.
Ideally you will have B2B knowledge or experience but not essential.
"
BI Developer - Edinburgh & London,Nigel Frank International Limited,"£45,000 - £50,000 a year",Edinburgh,"
Maintain and support data warehouse and BI reporting platform.
Engage with stakeholders to ensure successful implementation of BI in line with the requirements.
"
Business Intelligence Developer,Nigel Frank International Limited,"£35,000 - £45,000 a year",Edinburgh,"
Supporting and maintaining the existing BI reporting platforms.
Develop and manage the full project lifecycle (gathering business requirements, assessing needs…
"
newLead / Senior Business Analyst - Agile / Waterfall,Methods Business and Digital Technology,,Edinburgh•Remote,"
Specialist knowledge in security, data, and privacy.
Managing other business analysts, directing their work, providing oversight and quality assurance of their…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Edinburgh•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
"Specialist Senior Auditor, Data & Analytics",NatWest Group,,Edinburgh,"
Bring data to life with insights through visualisations and storytelling through Tableau or PowerBI.
You'll need internal audit experience or experience in risk…
"
BI Consultant,Nigel Frank International Limited,"£45,000 - £55,000 a year",Edinburgh,"
Developing proof of concepts and agreeing on the best solution for the business.
Implementing and developing green field solutions.
"
newCustomer-Facing Data Analytics Consultants and Managers - Ed...,Mudano,"£45,000 - £70,000 a year",Edinburgh,"
You will support in the information management field within data management or data quality areas.
Sound understanding of event-based architecture, AWS and GCP…
"
