title,company,salary,location,summary
newData Scientist,Lumilinks,"£30,000 - £45,000 a year",United Kingdom•Remote,"
The science team at Lumilinks is led by Dr. Tim Drye, a renowned statistician, and data scientist.
We’ve got massive plans to disrupt the data industry and we…
"
"Consultant, Manager & Senior Manager - Data Risk Analytics -...",MBN Recruitment Solutions,"£80,001 - £100,000 a year",Edinburgh,"
Data management, data governance, data quality.
Big data tools such as Hadoop and Spark;
At Senior Manager level you will have experience working with chief…
"
Research Associate in Deep Learning for Image Co-registratio...,Heriot Watt University,"£33,309 a year",Edinburgh,"
The ability to communicate effectively both orally and in writing at a level in English appropriate to the research and presentation of data.
Â€˜How to Apply'.
"
Senior AI Researcher (Artificial Intelligence and Multimorbi...,University of Edinburgh,,Edinburgh EH8 9AB,"
PhD in Artificial Intelligence, machine learning, data science or related discipline.
Significant post-doctoral training in AI, machine learning and/or data…
"
Professor in Artificial Intelligence and Machine Learning,Edinburgh Napier University,"£65,573 - £106,482 a year",Edinburgh,"
The Professor in Artificial Intelligence and Machine Learning will contribute to and build programmes and modules to support the expansion of the School’s…
"
newCustomer-Facing Data Analytics Consultants and Managers - Ed...,Mudano,"£45,000 - £70,000 a year",Edinburgh,"
You will support in the information management field within data management or data quality areas.
We are looking for data enthusiasts who are passionate about…
"
"Manager, Data & Analytics Professional, Risk Analytics, Risk...",Deloitte,,Edinburgh,"
Working with or having a knowledge of standard industry data analytics tools and technologies.
Foundational Data Services: We help clients to better understand…
"
Data Science Platform Engineering Lead,MBN Recruitment Solutions,"£130,000 a year",Edinburgh•Remote,"
The position will require extensive technical knowledge particularly within data engineering (enterprise data warehouses and data lakes) and the capacity to…
"
Software Engineer - Advanced Analytics/Machine Learning - Se...,Secureworks,,Edinburgh,"
Work directly with architects, data scientists and security experts as you craft solutions.
Minimum of 2 years of experience in data engineering, data modeling,…
"
"Research Associate / Research Fellow in AI, NLP, HRI",Heriot Watt University,"£32,817 a year",Edinburgh,"
To collect and analyse multimodal conversational interaction data in the lab and in the target environments;
Flexible working options can be discussed.
"
Engineering Manager - Machine Learning Platform,Trustpilot,,Edinburgh,"
We are a group of engineers, data scientists, designers, analysts, product managers working together to solve business problems related to community policies…
"
newMachine Learning Engineer,Trustpilot,,Edinburgh,"
Partner with data scientists, engineers and stakeholders across the organisation to define high impact solutions and deliver high-quality systems and data…
"
Senior Data Scientist - Machine Learning (Edinburgh or UK re...,FreeAgent,"£55,000 - £90,000 a year",Edinburgh EH3 9QG•Remote,"
Looking for new opportunities to apply data science techniques.
FreeAgent removes the stress and pain of dealing with business finances, allowing business…
"
"Sr Data Science Specialist, Smart Computer Vision Analytics",Western Digital,,Edinburgh,"
Explore and develop solutions for sustainable large-scale and distributed data processing and integration pipelines.
"
newData Scientist,Lumilinks,"£30,000 - £40,000 a year",United Kingdom•Remote,"
This job would suit a junior level data analyst/scientist with 2+ years SQL and/or visualisation experience.
You must have a keen interest in data understanding…
"
"Senior Data Scientist, Advanced ML Analytics",Western Digital,,Edinburgh,"
Experience with unstructured data and efficient data pipelines.
A. Solid experience with data wrangling in Python (Pandas/NumPy).
"
"Consultant, Manager & Senior Manager - Data Risk Analytics -...",MBN Recruitment Solutions,"£80,001 - £100,000 a year",Edinburgh,"
Data management, data governance, data quality.
Big data tools such as Hadoop and Spark;
At Senior Manager level you will have experience working with chief…
"
Research Associate in Deep Learning for Image Co-registratio...,Heriot Watt University,"£33,309 a year",Edinburgh,"
The ability to communicate effectively both orally and in writing at a level in English appropriate to the research and presentation of data.
"
Senior AI Researcher (Artificial Intelligence and Multimorbi...,University of Edinburgh,,Edinburgh EH8 9AB,"
PhD in Artificial Intelligence, machine learning, data science or related discipline.
Significant post-doctoral training in AI, machine learning and/or data…
"
Professor in Artificial Intelligence and Machine Learning,Edinburgh Napier University,"£65,573 - £106,482 a year",Edinburgh,"
The Professor in Artificial Intelligence and Machine Learning will contribute to and build programmes and modules to support the expansion of the School’s…
"
newCustomer-Facing Data Analytics Consultants and Managers - Ed...,Mudano,"£45,000 - £70,000 a year",Edinburgh,"
You will support in the information management field within data management or data quality areas.
Sound understanding of event-based architecture, AWS and GCP…
"
"Manager, Data & Analytics Professional, Risk Analytics, Risk...",Deloitte,,Edinburgh,"
Working with or having a knowledge of standard industry data analytics tools and technologies.
Provide your clients with the information and insight they need…
"
Data Science Platform Engineering Lead,MBN Recruitment Solutions,"£130,000 a year",Edinburgh•Remote,"
The position will require extensive technical knowledge particularly within data engineering (enterprise data warehouses and data lakes) and the capacity to…
"
Software Engineer - Advanced Analytics/Machine Learning - Se...,Secureworks,,Edinburgh,"
Work directly with architects, data scientists and security experts as you craft solutions.
Minimum of 2 years of experience in data engineering, data modeling,…
"
"Research Associate / Research Fellow in AI, NLP, HRI",Heriot Watt University,"£32,817 a year",Edinburgh,"
To collect and analyse multimodal conversational interaction data in the lab and in the target environments;
Flexible working options can be discussed.
"
Engineering Manager - Machine Learning Platform,Trustpilot,,Edinburgh,"
We are a group of engineers, data scientists, designers, analysts, product managers working together to solve business problems related to community policies…
"
"Associate/Assistant Professor in Statistical Data Science, A...",Heriot Watt University,"£42,149 - £60,022 a year",Edinburgh,"
Lead, carry out and publish internationally excellent research in actuarial science, statistical data science, applied probability or a related field;
"
newMachine Learning Engineer,Trustpilot,,Edinburgh,"
Partner with data scientists, engineers and stakeholders across the organisation to define high impact solutions and deliver high-quality systems and data…
"
Senior Data Scientist - Machine Learning (Edinburgh or UK re...,FreeAgent,"£55,000 - £90,000 a year",Edinburgh EH3 9QG•Remote,"
Looking for new opportunities to apply data science techniques.
FreeAgent removes the stress and pain of dealing with business finances, allowing business…
"
